Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1.2607440767816342,2021-05-15 06:00:00+00:00,3961.9499999999994,4.99500499500482,2021-05-16 00:00:00+00:00,3767.0,4.749222937236416,-255.5262857008201,-0.05115636239730418,Long,Closed,0
1,0,1.7520243597983438,2021-06-03 00:00:00+00:00,2705.29,4.739733980318306,2021-06-05 13:00:00+00:00,2616.93,4.58492510788708,-164.1335315199876,-0.034629270799064055,Long,Closed,1
2,0,1.7408669851169636,2021-06-06 00:00:00+00:00,2628.44,4.57576441836045,2021-06-08 02:00:00+00:00,2481.39,4.319769928199382,-264.89002450800973,-0.05788978633714295,Long,Closed,2
3,0,1.7572314894418417,2021-06-09 00:00:00+00:00,2453.37,4.311139019251641,2021-06-11 01:00:00+00:00,2425.87,4.26281515329228,-56.89782013219482,-0.013197862531945846,Long,Closed,3
4,0,1.9580336534048663,2021-06-30 00:00:00+00:00,2172.74,4.254298040098547,2021-07-01 14:00:00+00:00,2093.67,4.099476319124166,-163.17549533394538,-0.03835544519822886,Long,Closed,4
5,0,1.8633426504200516,2021-07-03 08:00:00+00:00,2195.67,4.0912855572473745,2021-07-09 00:00:00+00:00,2070.38,3.8578273565766668,-241.40731358495205,-0.05900524669007621,Long,Closed,5
6,0,1.864536839107704,2021-07-23 02:00:00+00:00,2064.92,3.8501194098098495,2021-07-26 20:00:00+00:00,2264.8,4.222803033211129,364.61070095782736,0.09470114096429909,Long,Closed,6
7,0,1.8283979541046897,2021-07-28 09:00:00+00:00,2304.95,4.2143658643135495,2021-08-02 09:00:00+00:00,2602.76,4.758881059025523,535.5419477885794,0.12707533352133474,Long,Closed,7
8,0,1.9005093257948524,2021-08-03 09:00:00+00:00,2499.0,4.749372805160419,2021-08-05 12:00:00+00:00,2606.8,4.954247710482022,195.17128480504323,0.04109411764705914,Long,Closed,8
9,0,1.7099126130551057,2021-08-06 23:00:00+00:00,2891.58,4.944349113657154,2021-08-07 17:00:00+00:00,3047.77,5.21142036469096,256.9154815547287,0.05196143630817765,Long,Closed,9
10,0,1.6267841695749847,2021-08-11 06:00:00+00:00,3197.11,5.201007936389033,2021-08-12 16:00:00+00:00,3001.11,4.882158239153183,-328.93286341223876,-0.06324406104262888,Long,Closed,10
11,0,1.5911552153161452,2021-08-13 00:00:00+00:00,3062.18,4.872403677236434,2021-08-14 08:00:00+00:00,3299.91,5.250669006573901,368.14225665329644,0.0755566001998576,Long,Closed,11
12,0,1.7345839653783248,2021-08-18 00:00:00+00:00,3021.0,5.240178159407151,2021-08-20 00:00:00+00:00,3229.66,5.602116449623761,351.09599560681045,0.06700077457795449,Long,Closed,12
13,0,1.7894047002568036,2021-08-25 10:00:00+00:00,3124.46,5.590923409763491,2021-08-26 06:00:00+00:00,3091.77,5.532427770112978,-69.61899083127179,-0.012452145330713062,Long,Closed,13
14,0,1.7736618829464021,2021-08-27 00:00:00+00:00,3112.98,5.521373968374064,2021-09-01 16:00:00+00:00,3741.58,6.636297827994599,1102.7661878237398,0.19972676984754167,Long,Closed,14
15,0,1.7573801288706796,2021-09-01 21:00:00+00:00,3768.7,6.623038491674379,2021-09-03 08:00:00+00:00,3890.17,6.836507455928852,200.0094183063192,0.03019904211001164,Long,Closed,15
16,0,2.0052986266712574,2021-09-15 00:00:00+00:00,3402.41,6.82284810037163,2021-09-17 12:00:00+00:00,3455.05,6.928407020080528,91.80766458752313,0.013455915071963876,Long,Closed,16
17,0,2.2895225139023796,2021-10-01 00:00:00+00:00,3020.09,6.914564049010551,2021-10-07 16:00:00+00:00,3596.18,8.23353507404546,1303.8229259109653,0.1885618408722919,Long,Closed,17
18,0,2.2908021640754224,2021-10-09 16:00:00+00:00,3586.99,8.217084454516225,2021-10-14 16:00:00+00:00,3783.08,8.666287850870448,432.3200240481638,0.0526123379212099,Long,Closed,18
19,0,2.2498524000658517,2021-10-20 03:00:00+00:00,3844.2400000000002,8.648972590428457,2021-10-21 00:00:00+00:00,4187.8,9.421931880995775,754.8883860952008,0.08728070047655732,Long,Closed,19
20,0,2.250397720256103,2021-10-28 18:00:00+00:00,4178.42,9.403106842271882,2021-11-10 22:00:00+00:00,4640.54,10.443060636757256,1020.1076270057197,0.108486231637796,Long,Closed,20
21,0,2.2121274996847555,2021-11-12 07:00:00+00:00,4711.39,10.42219538073914,2021-11-16 00:00:00+00:00,4438.7,9.818970332850725,-623.4662136026263,-0.059821006114968184,Long,Closed,21
22,0,2.27254010498609,2021-11-25 00:00:00+00:00,4312.07,9.799352010506482,2021-11-26 08:00:00+00:00,4099.94,9.317278078036669,-501.1905625592424,-0.05114527593475979,Long,Closed,22
23,0,2.140768194617107,2021-11-29 00:00:00+00:00,4343.61,9.298662137820429,2021-11-30 16:00:00+00:00,4557.5,9.756551046967465,438.83369596186566,0.047193207953752855,Long,Closed,23
24,0,2.1518358980070755,2021-12-02 05:00:00+00:00,4525.0,9.737057438480406,2021-12-02 16:00:00+00:00,4483.74,9.648272689330245,-108.17007927958386,-0.01110911381215466,Long,Closed,24
25,0,2.2452485586751174,2021-12-07 21:00:00+00:00,4288.61,9.62899542121886,2021-12-09 14:00:00+00:00,4233.4,9.505035248295242,-143.0942035939673,-0.01486076141220573,Long,Closed,25
26,0,2.4075643178797668,2021-12-23 00:00:00+00:00,3940.1,9.486044168877925,2021-12-28 01:00:00+00:00,3982.34,9.58773968566531,82.62173293269878,0.008709819547727302,Long,Closed,26
27,0,3.4118070145360324,2022-02-04 07:00:00+00:00,2804.55,9.568583362615755,2022-02-06 00:00:00+00:00,3026.31,10.32518568616054,736.7085544947332,0.07699243728940475,Long,Closed,27
28,0,3.2214421755221903,2022-02-10 08:00:00+00:00,3198.74,10.304555944529056,2022-02-11 18:00:00+00:00,3005.47,9.681947815266676,-642.5946330229691,-0.06236024497145741,Long,Closed,28
29,0,3.272108981377445,2022-02-12 01:00:00+00:00,2953.02,9.662603264187055,2022-02-17 13:00:00+00:00,2994.15,9.797185106591277,115.1220540332752,0.011914186155190217,Long,Closed,29
30,0,3.377412888142837,2022-03-01 09:00:00+00:00,2895.0,9.777610311171884,2022-03-01 16:00:00+00:00,2906.0,9.814761852943086,17.55916960545688,0.0017958549222800249,Long,Closed,30
31,0,3.751293281536414,2022-03-16 00:00:00+00:00,2611.14,9.795151939149946,2022-03-31 16:00:00+00:00,3271.53,12.272468509344826,2455.2489497453394,0.25065960844688556,Long,Closed,31
32,0,3.5121779991118403,2022-04-03 19:00:00+00:00,3487.28,12.247948092741353,2022-04-06 00:00:00+00:00,3324.48,11.676165514487332,-595.706691862637,-0.04863726457296225,Long,Closed,32
33,0,3.623383171215383,2022-04-09 00:00:00+00:00,3216.01,11.652836512459544,2022-04-11 01:00:00+00:00,3187.09,11.548048271148835,-127.9891260951578,-0.01098351684229835,Long,Closed,33
34,0,6.382800046316276,2022-05-30 00:00:00+00:00,1805.63,11.52497524762839,2022-05-31 08:00:00+00:00,1971.48,12.583562635311612,1034.478849798613,0.08975974590586114,Long,Closed,34
35,0,11.706099544210323,2022-07-04 00:00:00+00:00,1072.81,12.558420652023415,2022-07-04 16:00:00+00:00,1109.62,12.989322176246658,405.35378139411125,0.032277448942496824,Long,Closed,35
36,0,10.918176636951982,2022-07-14 22:00:00+00:00,1187.32,12.9633694845852,2022-07-16 16:00:00+00:00,1358.85,14.8361643231222,1844.9953047286651,0.14232374591517027,Long,Closed,36
37,0,9.296608004848379,2022-07-20 10:00:00+00:00,1592.68,14.806521637159676,2022-07-21 00:00:00+00:00,1527.81,14.203450675887401,-632.0809335875612,-0.04268936007233075,Long,Closed,37
38,0,10.034952004543815,2022-07-26 08:00:00+00:00,1412.57,14.175072153057044,2022-07-26 19:00:00+00:00,1366.02,13.707945137246941,-495.01003310181886,-0.03492116496881563,Long,Closed,38
39,0,9.36588207921942,2022-07-27 08:00:00+00:00,1460.68,13.680556635472385,2022-07-28 15:00:00+00:00,1728.31,16.187147656335714,2476.7233165696834,0.18103965961059232,Long,Closed,39
40,0,9.312254337975435,2022-07-30 16:00:00+00:00,1734.79,16.154805702974045,2022-08-02 01:00:00+00:00,1605.56,14.951383074879839,-1234.5288168744207,-0.07641867315352284,Long,Closed,40
41,0,8.70195901490225,2022-08-06 19:00:00+00:00,1714.73,14.92151018162258,2022-08-19 01:00:00+00:00,1816.18,15.80432392368517,852.0879079565254,0.05710466953981097,Long,Closed,41
42,0,10.012281064981895,2022-09-05 00:00:00+00:00,1575.34,15.772746852906494,2022-09-06 17:00:00+00:00,1587.8,15.897499874978253,93.08277534179061,0.005901494280599936,Long,Closed,42
43,0,9.73483494098308,2022-09-08 03:00:00+00:00,1629.79,15.865736638463204,2022-09-08 20:00:00+00:00,1644.92,16.01302469112189,115.40929132749015,0.007274121205799701,Long,Closed,43
44,0,9.331661743702394,2022-09-09 06:00:00+00:00,1712.56,15.981030635794014,2022-09-13 00:00:00+00:00,1687.81,15.750072007638337,-262.68973080006765,-0.016437596346989308,Long,Closed,44
45,0,11.893616322865014,2022-10-04 00:00:00+00:00,1321.6,15.71860333229597,2022-10-08 21:00:00+00:00,1307.34,15.549000363534347,-200.87057245988512,-0.012779161622275857,Long,Closed,45
46,0,11.905916486167559,2022-10-17 00:00:00+00:00,1303.38,15.51793342973906,2022-10-18 16:00:00+00:00,1309.93,15.595917182725472,46.86990237193261,0.003020370114625157,Long,Closed,46
47,0,11.955508152788418,2022-10-22 00:00:00+00:00,1301.89,15.564756509031213,2022-10-25 20:00:00+00:00,1473.85,17.62062569098721,2022.6837997534758,0.12995280707279416,Long,Closed,47
48,0,11.200119511149266,2022-11-01 00:00:00+00:00,1570.1100000000001,17.58541964564938,2022-11-02 18:00:00+00:00,1563.69,17.513514878388996,-107.00370178561633,-0.0060847966066070935,Long,Closed,48
49,0,11.269195899851669,2022-11-04 04:00:00+00:00,1551.0,17.47852284066903,2022-11-06 08:00:00+00:00,1631.46,18.385242342772003,870.8557369186224,0.04982433268858795,Long,Closed,49
50,0,15.721318977506316,2022-11-29 00:00:00+00:00,1167.11,18.348508591836435,2022-11-29 16:00:00+00:00,1209.24,19.010847760359738,624.979812170147,0.034061613729640054,Long,Closed,50
51,0,14.897620076597565,2022-12-03 09:00:00+00:00,1273.55,18.972864048548217,2022-12-07 07:00:00+00:00,1224.63,18.24407247440368,-766.0085106701034,-0.04037389972910348,Long,Closed,51
52,0,14.815591180396375,2022-12-07 08:00:00+00:00,1228.95,18.207620781147853,2022-12-15 00:00:00+00:00,1304.8,19.33138337218119,1086.2235868797354,0.059657634566092986,Long,Closed,52
53,0,15.974662153645685,2023-01-03 16:00:00+00:00,1207.71,19.292759229578223,2023-01-06 10:00:00+00:00,1245.38,19.894524752907266,562.5782393453492,0.02916007154035338,Long,Closed,53
54,0,15.726679381778595,2023-01-07 16:00:00+00:00,1262.49,19.85477545269896,2023-01-12 00:00:00+00:00,1415.23,22.25686846147452,2359.9813648586896,0.11886215336359116,Long,Closed,54
55,0,14.288727979864932,2023-01-20 03:00:00+00:00,1554.54,22.212399193816964,2023-01-21 10:00:00+00:00,1641.25,23.45137479695332,1193.311829143321,0.053722779729051914,Long,Closed,55
56,0,14.309089349278029,2023-01-23 01:00:00+00:00,1635.64,23.4045189032513,2023-01-23 14:00:00+00:00,1599.13,22.882094051110975,-568.7114650965018,-0.0242992162089456,Long,Closed,56
57,0,14.464021421726326,2023-01-27 11:00:00+00:00,1578.84,22.836375581475295,2023-01-27 20:00:00+00:00,1599.12,23.129705935910998,247.36427291522185,0.01083202857794336,Long,Closed,57
58,0,14.465063345409451,2023-01-28 02:00:00+00:00,1595.81,23.083492737234337,2023-02-01 19:00:00+00:00,1617.48,23.396950659932877,266.9774792978555,0.011565731509390364,Long,Closed,58
59,0,14.197587042773085,2023-02-03 10:00:00+00:00,1644.66,23.35020350576451,2023-02-03 14:00:00+00:00,1662.06,23.59724152031143,200.09056951817453,0.008569114589033663,Long,Closed,59
60,0,14.249467044597639,2023-02-04 04:00:00+00:00,1652.7,23.55009418460395,2023-02-09 19:00:00+00:00,1579.81,22.511450531725792,-1084.7051975970542,-0.04605948447994191,Long,Closed,60
61,0,13.264651332628068,2023-02-16 01:00:00+00:00,1693.71,22.46647260858299,2023-02-16 16:00:00+00:00,1716.68,22.771161649695955,259.45140685218973,0.011548381954407978,Long,Closed,61
62,0,13.3803165394262,2023-02-18 05:00:00+00:00,1698.44,22.72566482322145,2023-02-24 15:00:00+00:00,1602.94,21.447844593707835,-1321.9937389321299,-0.05817184004144966,Long,Closed,62
63,0,13.453797459055169,2023-02-26 00:00:00+00:00,1591.0,21.404991757353855,2023-03-03 01:00:00+00:00,1552.79,20.890922156446276,-556.3655148242979,-0.0259923255813952,Long,Closed,63
64,0,11.658725403730712,2023-03-22 00:00:00+00:00,1788.29,20.849182052235847,2023-03-22 19:00:00+00:00,1716.84,20.016166122141033,-873.8812782709375,-0.041914415447159,Long,Closed,64
65,0,11.486699087579371,2023-03-23 02:00:00+00:00,1739.07,19.976173782233673,2023-03-23 16:00:00+00:00,1828.54,21.003888749602382,986.7349048338898,0.04939559074677858,Long,Closed,65
66,0,11.6164715643751,2023-03-24 04:00:00+00:00,1804.5,20.961922937913187,2023-04-02 19:00:00+00:00,1781.75,20.69764820982534,-305.9342992372695,-0.014594763092269125,Long,Closed,66
67,0,11.532806429240388,2023-04-03 00:00:00+00:00,1791.09,20.656294267344492,2023-04-13 16:00:00+00:00,2000.49,23.071263933631105,2371.2421080819618,0.11479513592281813,Long,Closed,67
68,0,11.606421670302032,2023-04-19 16:00:00+00:00,1983.83,23.025167502193653,2023-04-20 12:00:00+00:00,1971.99,22.8877474696189,-183.33294754819025,-0.007962285074830001,Long,Closed,68
69,0,11.785961138888089,2023-04-20 20:00:00+00:00,1938.0700000000002,22.842017704442696,2023-04-21 05:00:00+00:00,1927.52,22.71767581442957,-169.9015835341442,-0.007438116270310174,Long,Closed,69
70,0,11.95839817544022,2023-05-05 08:00:00+00:00,1895.93,22.67228585276098,2023-05-06 14:00:00+00:00,1875.86,22.43228080138129,-285.1096180352279,-0.012575248031309131,Long,Closed,70
71,0,12.325521545693501,2023-05-23 00:00:00+00:00,1816.35,22.38746105951941,2023-05-24 13:00:00+00:00,1803.04,22.22340836774721,-208.66356120044338,-0.009320554959121105,Long,Closed,71
72,0,12.027790948614431,2023-05-28 16:00:00+00:00,1843.98,22.179005953425076,2023-05-31 04:00:00+00:00,1874.01,22.54020051561293,316.47535571785284,0.014269140663130855,Long,Closed,72
73,0,12.040703729645431,2023-05-31 08:00:00+00:00,1868.26,22.495165149943205,2023-06-05 00:00:00+00:00,1882.12,22.66204930364026,121.7269392393014,0.005411248969629644,Long,Closed,73
74,0,12.489174218405534,2023-06-06 00:00:00+00:00,1810.9100000000003,22.616770483851724,2023-06-06 17:00:00+00:00,1875.11,23.4185754686744,755.7696388691063,0.0334163376424007,Long,Closed,74
75,0,13.508999594297194,2023-06-20 10:00:00+00:00,1730.09,23.371785108094628,2023-06-20 17:00:00+00:00,1769.08,23.89850100227928,479.44560807127124,0.02051386344063028,Long,Closed,75
76,0,12.606038947747356,2023-06-26 08:00:00+00:00,1892.0099999999998,23.850751749523624,2023-06-26 14:00:00+00:00,1883.6,23.74473496197692,-153.61227426205454,-0.006440563210553641,Long,Closed,76
77,0,12.756940640655074,2023-06-28 08:00:00+00:00,1857.6000000000001,23.697292934077268,2023-06-29 16:00:00+00:00,1850.6,23.60799434959628,-136.60387176825972,-0.005764534883720806,Long,Closed,77
78,0,12.735581367414577,2023-06-30 00:00:00+00:00,1850.0,23.560825529715657,2023-06-30 04:00:00+00:00,1887.39,24.037008917044602,428.5855528808734,0.018190600000000168,Long,Closed,78
79,0,12.74592762577898,2023-06-30 05:00:00+00:00,1882.09,23.988982925198798,2023-06-30 08:00:00+00:00,1889.49,24.083302789633127,46.247578715934836,0.0019278674239810321,Long,Closed,79
80,0,12.935912585731561,2023-07-07 03:00:00+00:00,1858.02,24.035184302538255,2023-07-07 14:00:00+00:00,1874.62,24.2499204514641,166.451044169142,0.006925307585494366,Long,Closed,80
81,0,12.972485560651098,2023-07-07 20:00:00+00:00,1865.6,24.201469061947137,2023-07-13 18:00:00+00:00,1979.99,25.68539168523357,1434.0357625356999,0.05925407911663829,Long,Closed,81
82,0,13.268015973606385,2023-07-15 04:00:00+00:00,1932.0200000000002,25.63407222132446,2023-07-20 16:00:00+00:00,1884.57,25.004504863379385,-680.2059350323281,-0.02653522737859851,Long,Closed,82
83,0,15.361559276016512,2023-09-15 00:00:00+00:00,1624.48,24.954545812699507,2023-09-16 00:00:00+00:00,1641.84,25.221222481734948,216.5009007372091,0.008675810105387597,Long,Closed,83
84,0,15.571094783715779,2023-09-18 01:00:00+00:00,1616.51,25.170830428822228,2023-09-20 09:00:00+00:00,1627.43,25.34086678386257,119.52465782549234,0.004748538518165798,Long,Closed,84
85,0,15.771896277765707,2023-09-28 00:00:00+00:00,1603.5,25.290235681393824,2023-09-28 15:00:00+00:00,1652.58,26.06432035071005,722.7301132806348,0.02857743685687563,Long,Closed,85
86,0,15.70768697634858,2023-09-29 01:00:00+00:00,1656.02,26.012243786568433,2023-09-29 08:00:00+00:00,1671.59,26.256812472794522,192.2996299623851,0.007392658301228439,Long,Closed,86
87,0,15.685780572623111,2023-09-30 02:00:00+00:00,1670.58,26.204351309010235,2023-10-01 22:00:00+00:00,1734.55,27.207770692243415,950.0072612294455,0.036253798082103265,Long,Closed,87
88,0,16.4919946503645,2023-10-04 08:00:00+00:00,1646.46,27.153409512036887,2023-10-05 15:00:00+00:00,1618.3,26.688994942684868,-518.2569738089886,-0.01908625778943917,Long,Closed,88
89,0,16.217430652190817,2023-10-07 08:00:00+00:00,1642.41,26.63567027746103,2023-10-08 00:00:00+00:00,1636.91,26.54647440887767,-142.3780132733873,-0.005345388788426591,Long,Closed,89
90,0,16.517721672861096,2023-10-21 06:00:00+00:00,1603.94,26.493434499967407,2023-10-23 00:00:00+00:00,1672.99,27.633983181479884,1086.421263829609,0.04100718854820001,Long,Closed,90
