Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0.258580181130447,2021-06-03 07:00:00+00:00,38634.09,9.99000999000964,2021-06-04 11:00:00+00:00,36585.66,9.460326589576951,-549.133737012626,-0.054968287074963866,Long,Closed,0
1,0,0.28709460736308506,2021-06-09 00:00:00+00:00,32886.11,9.441424838149032,2021-06-12 01:00:00+00:00,36228.43,10.400986886231012,939.7196363574069,0.09953154872984377,Long,Closed,1
2,0,0.290661431886639,2021-06-13 00:00:00+00:00,35712.36,10.380205693649259,2021-06-18 00:00:00+00:00,37675.5,10.95081477704507,549.2780629232436,0.052915913146037157,Long,Closed,2
3,0,0.3131261350063515,2021-06-29 00:00:00+00:00,34902.66,10.928935027239277,2021-07-01 06:00:00+00:00,33511.24,10.493245060470246,-457.1121468582479,-0.0418258637020788,Long,Closed,3
4,0,0.30354451034098867,2021-07-04 00:00:00+00:00,34499.98,10.472279535872076,2021-07-05 11:00:00+00:00,33379.96,10.132303613401788,-360.5805056213904,-0.034431902279363685,Long,Closed,4
5,0,0.2998832221046877,2021-07-11 00:00:00+00:00,33719.99,10.11205925053764,2021-07-12 16:00:00+00:00,33151.32,9.941524658623576,-190.58817582343403,-0.018847612647571944,Long,Closed,5
6,0,0.3065582112015428,2021-07-23 00:00:00+00:00,32364.69,9.921661472491905,2021-07-26 01:00:00+00:00,38313.4,11.74528736904919,1801.9589477151892,0.1816186686787361,Long,Closed,6
7,0,0.29463417400168523,2021-07-29 22:00:00+00:00,39784.32,11.721820261416724,2021-07-30 08:00:00+00:00,38723.01,11.409122066209,-335.82913753735426,-0.028649913584044995,Long,Closed,7
8,0,0.2926384150156072,2021-07-30 16:00:00+00:00,38909.2,11.386326617524901,2021-07-31 05:00:00+00:00,41684.02,12.19834554427887,788.4342545918042,0.06924395207303168,Long,Closed,8
9,0,0.267061004631329,2021-08-10 23:00:00+00:00,45584.99,12.173973225508234,2021-08-21 16:00:00+00:00,49480.11,13.214207885868667,1014.8464792482065,0.08336197726488496,Long,Closed,9
10,0,0.27784631535580023,2021-08-25 10:00:00+00:00,47464.39,13.187805872108584,2021-08-28 08:00:00+00:00,48914.96,13.590841401776354,376.25688239177856,0.02853066583179535,Long,Closed,10
11,0,0.27367821957153315,2021-08-29 00:00:00+00:00,49560.71,13.563686873500046,2021-08-30 03:00:00+00:00,47964.04,13.1267130706578,-463.6642027874381,-0.034184230815095216,Long,Closed,11
12,0,0.26009753239564226,2021-09-05 16:00:00+00:00,50367.59,13.100485871713317,2021-09-07 14:00:00+00:00,47374.1,12.321886509464395,-804.0217346322082,-0.06137342862741675,Long,Closed,12
13,0,0.2607835116725352,2021-09-15 00:00:00+00:00,47155.08,12.297267355597796,2021-09-17 20:00:00+00:00,46970.96,12.249251895430184,-72.56197942017633,-0.005900658847360635,Long,Closed,13
14,0,0.2580034845490373,2021-09-18 00:00:00+00:00,47382.22,12.22477786566742,2021-09-20 02:00:00+00:00,45938.37,11.852259534502961,-396.59536856629796,-0.03244192842800514,Long,Closed,14
15,0,0.27071105311865906,2021-10-01 00:00:00+00:00,43694.48,11.828578696271506,2021-10-01 10:00:00+00:00,47081.46,12.745471618964022,892.3188723765998,0.07543753947867099,Long,Closed,15
16,0,0.2650208879113001,2021-10-02 20:00:00+00:00,47996.24,12.720006141202248,2021-10-06 13:00:00+00:00,53997.0,14.310332884546469,1563.296404316865,0.12290060138044165,Long,Closed,16
17,0,0.26011602913256004,2021-10-10 00:00:00+00:00,54905.27,14.281740810849442,2021-10-14 16:00:00+00:00,57113.48,14.856131627541886,545.2529442524218,0.03817832514073816,Long,Closed,17
18,0,0.2310237996992306,2021-10-19 19:00:00+00:00,64177.15,14.8264490468664,2021-10-21 00:00:00+00:00,65622.05,15.160255335052897,303.81958380349914,0.020491729533019233,Long,Closed,18
19,0,0.2564674287242359,2021-10-28 07:00:00+00:00,58993.71,15.129965114601873,2021-10-28 18:00:00+00:00,60126.36,15.420452947747748,259.9374150821574,0.017180304985057054,Long,Closed,19
20,0,0.2503113163012734,2021-10-30 04:00:00+00:00,61482.01,15.38964285194561,2021-11-01 03:00:00+00:00,59922.98,14.999400000494882,-420.63189430561346,-0.027332141385748205,Long,Closed,20
21,0,0.2456263261261347,2021-11-02 00:00:00+00:00,60943.92,14.969431169323798,2021-11-04 11:00:00+00:00,61447.22,15.093054899264347,93.56124387069697,0.00625015358381954,Long,Closed,21
22,0,0.23102609287853673,2021-11-08 03:00:00+00:00,65199.99,15.062898945418056,2021-11-10 21:00:00+00:00,64251.23,14.843710629540226,-249.09492545439724,-0.016536984438187588,Long,Closed,22
23,0,0.229717549000415,2021-11-12 07:00:00+00:00,64488.12,14.814052866042402,2021-11-16 00:00:00+00:00,62540.03,14.366542406012424,-476.6910553042741,-0.03217830121268837,Long,Closed,23
24,0,0.2969111208444985,2021-12-23 00:00:00+00:00,48290.0,14.337838025579913,2021-12-28 04:00:00+00:00,49054.47,14.564817670132827,198.0769888562805,0.013814983019258672,Long,Closed,24
25,0,0.39094970231267195,2022-02-04 00:00:00+00:00,37180.53,14.535717135326195,2022-02-05 08:00:00+00:00,41436.23,16.199481783459408,1633.0294492132552,0.11234598430953002,Long,Closed,25
26,0,0.3667897197627956,2022-02-09 16:00:00+00:00,44077.34,16.167115186488445,2022-02-11 01:00:00+00:00,43169.78,15.834231508421539,-364.8850247628312,-0.02256958155823362,Long,Closed,26
27,0,0.3722828329518663,2022-02-12 01:00:00+00:00,42447.82,15.802594682229028,2022-02-17 08:00:00+00:00,43468.21,16.182468362146643,347.8886168713784,0.022014651635820233,Long,Closed,27
28,0,0.4298190159922328,2022-02-28 00:00:00+00:00,37574.27,16.1501357580255,2022-02-28 09:00:00+00:00,38105.83,16.378610354167307,195.94585002864065,0.012132767981919739,Long,Closed,28
29,0,0.41730816883904964,2022-03-16 00:00:00+00:00,39169.82,16.345885857954272,2022-03-16 03:00:00+00:00,39160.0,16.341787891737184,-36.78563996769124,-0.0022504525167590396,Long,Closed,29
30,0,0.4016588567725599,2022-03-18 08:00:00+00:00,40604.45,16.309136966876395,2022-03-21 02:00:00+00:00,40805.68,16.389962778626913,48.126712002838644,0.002950904888503716,Long,Closed,30
31,0,0.344424067469927,2022-03-29 16:00:00+00:00,47491.5,16.35721560024649,2022-04-06 00:00:00+00:00,45005.88,15.501108249663437,-887.9656744345097,-0.05428586968194298,Long,Closed,31
