Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
70,0,23.91679635088044,2023-05-05 08:00:00+00:00,1895.93,45.34457170552196,2023-05-06 14:00:00+00:00,1875.86,44.86456160276258,-570.2192360704558,-0.012575248031309131,Long,Closed,70
71,0,24.651043091387002,2023-05-23 00:00:00+00:00,1816.35,44.77492211903882,2023-05-24 13:00:00+00:00,1803.04,44.44681673549442,-417.32712240088676,-0.009320554959121105,Long,Closed,71
72,0,24.055581897228862,2023-05-28 16:00:00+00:00,1843.98,44.35801190685015,2023-05-31 04:00:00+00:00,1874.01,45.08040103122586,632.9507114357057,0.014269140663130855,Long,Closed,72
73,0,24.081407459290862,2023-05-31 08:00:00+00:00,1868.26,44.99033029988641,2023-06-05 00:00:00+00:00,1882.12,45.32409860728052,243.4538784786028,0.005411248969629644,Long,Closed,73
74,0,24.978348436811068,2023-06-06 00:00:00+00:00,1810.9100000000003,45.23354096770345,2023-06-06 17:00:00+00:00,1875.11,46.8371509373488,1511.5392777382126,0.0334163376424007,Long,Closed,74
75,0,27.017999188594388,2023-06-20 10:00:00+00:00,1730.09,46.743570216189255,2023-06-20 17:00:00+00:00,1769.08,47.79700200455856,958.8912161425425,0.02051386344063028,Long,Closed,75
76,0,25.212077895494712,2023-06-26 08:00:00+00:00,1892.0099999999998,47.70150349904725,2023-06-26 14:00:00+00:00,1883.6,47.48946992395384,-307.2245485241091,-0.006440563210553641,Long,Closed,76
77,0,25.513881281310148,2023-06-28 08:00:00+00:00,1857.6000000000001,47.394585868154536,2023-06-29 16:00:00+00:00,1850.6,47.21598869919256,-273.20774353651944,-0.005764534883720806,Long,Closed,77
78,0,25.471162734829154,2023-06-30 00:00:00+00:00,1850.0,47.121651059431315,2023-06-30 04:00:00+00:00,1887.39,48.074017834089204,857.1711057617468,0.018190600000000168,Long,Closed,78
79,0,25.49185525155796,2023-06-30 05:00:00+00:00,1882.09,47.977965850397595,2023-06-30 08:00:00+00:00,1889.49,48.16660557926625,92.49515743186967,0.0019278674239810321,Long,Closed,79
80,0,25.871825171463122,2023-07-07 03:00:00+00:00,1858.02,48.07036860507651,2023-07-07 14:00:00+00:00,1874.62,48.4998409029282,332.902088338284,0.006925307585494366,Long,Closed,80
81,0,25.944971121302196,2023-07-07 20:00:00+00:00,1865.6,48.40293812389427,2023-07-13 18:00:00+00:00,1979.99,51.37078337046714,2868.0715250713997,0.05925407911663829,Long,Closed,81
82,0,26.53603194721277,2023-07-15 04:00:00+00:00,1932.0200000000002,51.26814444264892,2023-07-20 16:00:00+00:00,1884.57,50.00900972675877,-1360.4118700646561,-0.02653522737859851,Long,Closed,82
83,0,30.723118552033025,2023-09-15 00:00:00+00:00,1624.48,49.909091625399014,2023-09-16 00:00:00+00:00,1641.84,50.442444963469896,433.0018014744182,0.008675810105387597,Long,Closed,83
84,0,31.142189567431558,2023-09-18 01:00:00+00:00,1616.51,50.341660857644456,2023-09-20 09:00:00+00:00,1627.43,50.68173356772514,239.04931565098468,0.004748538518165798,Long,Closed,84
85,0,31.543792555531414,2023-09-28 00:00:00+00:00,1603.5,50.58047136278765,2023-09-28 15:00:00+00:00,1652.58,52.1286407014201,1445.4602265612696,0.02857743685687563,Long,Closed,85
86,0,31.41537395269716,2023-09-29 01:00:00+00:00,1656.02,52.02448757313687,2023-09-29 08:00:00+00:00,1671.59,52.513624945589044,384.5992599247702,0.007392658301228439,Long,Closed,86
87,0,31.371561145246222,2023-09-30 02:00:00+00:00,1670.58,52.40870261802047,2023-10-01 22:00:00+00:00,1734.55,54.41554138448683,1900.014522458891,0.036253798082103265,Long,Closed,87
88,0,32.983989300729,2023-10-04 08:00:00+00:00,1646.46,54.306819024073775,2023-10-05 15:00:00+00:00,1618.3,53.377989885369736,-1036.5139476179772,-0.01908625778943917,Long,Closed,88
89,0,32.434861304381634,2023-10-07 08:00:00+00:00,1642.41,53.27134055492206,2023-10-08 00:00:00+00:00,1636.91,53.09294881775534,-284.7560265467746,-0.005345388788426591,Long,Closed,89
90,0,33.03544334572219,2023-10-21 06:00:00+00:00,1603.94,52.98686899993481,2023-10-23 00:00:00+00:00,1672.99,55.26796636295977,2172.842527659218,0.04100718854820001,Long,Closed,90
91,0,29.12486382396576,2023-11-07 06:00:00+00:00,1893.83,55.157540855732805,2023-11-09 15:00:00+00:00,2035.02,59.269680379046804,3997.712302070947,0.07247807353352746,Long,Closed,91
92,0,28.889221809422395,2023-11-12 11:00:00+00:00,2047.52,59.15125943921885,2023-11-13 00:00:00+00:00,2054.05,59.33990605764408,70.15545291867315,0.0011860348128470573,Long,Closed,92
93,0,28.811723315841544,2023-11-16 04:00:00+00:00,2055.46,59.2213448067705,2023-11-16 14:00:00+00:00,2028.01,58.43046300175981,-908.5336128283836,-0.01534132019110067,Long,Closed,93
94,0,30.192460815956363,2023-11-18 05:00:00+00:00,1931.4,58.31371881993255,2023-11-20 22:00:00+00:00,2024.06,61.11135223914463,2678.208348147434,0.045927586206896555,Long,Closed,94
95,0,29.58733033297445,2023-11-23 06:00:00+00:00,2061.33,60.98925163526292,2023-12-04 22:00:00+00:00,2228.07,65.92264309499039,4806.479564989912,0.07880863326105013,Long,Closed,95
96,0,29.089664017744944,2023-12-07 07:00:00+00:00,2261.66,65.79092952236533,2023-12-08 00:00:00+00:00,2360.65,68.6705153634896,2745.124396230713,0.04172496750174656,Long,Closed,96
97,0,30.33830087898004,2023-12-14 00:00:00+00:00,2258.97,68.53331153657928,2023-12-14 13:00:00+00:00,2279.21,69.14735874638009,476.3665395075992,0.0069508758416448315,Long,Closed,97
98,0,30.30640617704849,2023-12-15 08:00:00+00:00,2277.05,69.00920218543615,2023-12-15 16:00:00+00:00,2237.41,67.80785624459006,-1338.1629992882392,-0.019391080564765795,Long,Closed,98
99,0,30.37087156105069,2023-12-16 00:00:00+00:00,2228.2,67.67237601232773,2023-12-17 02:00:00+00:00,2213.75,67.23351691827597,-573.7649869877777,-0.00847857014630623,Long,Closed,99
100,0,29.65395238389765,2023-12-25 00:00:00+00:00,2262.74,67.09918421713519,2023-12-25 16:00:00+00:00,2275.81,67.4867613747981,252.99121206561654,0.0037704066750932222,Long,Closed,100
101,0,29.15427851853423,2023-12-30 16:00:00+00:00,2310.19,67.35192269072286,2024-01-02 00:00:00+00:00,2387.58,69.60817230528195,2119.2895195533592,0.03146590973036864,Long,Closed,101
102,0,31.51998214038247,2024-01-08 01:00:00+00:00,2203.97,69.46909503792995,2024-01-09 00:00:00+00:00,2306.9,72.71344679964832,3102.169219872,0.044655385508877446,Long,Closed,102
103,0,28.44884417529237,2024-01-14 07:00:00+00:00,2550.83,72.56816518765118,2024-01-22 01:00:00+00:00,2439.38,69.3975415043247,-3312.5893900282977,-0.04564796948444201,Long,Closed,103
104,0,30.07581393069452,2024-02-06 00:00:00+00:00,2302.81,69.25888507773925,2024-02-13 09:00:00+00:00,2677.39,80.52468345990219,11116.014813621914,0.1604994767262606,Long,Closed,104
105,0,28.746836953272794,2024-02-17 07:00:00+00:00,2795.57,80.36379498145834,2024-02-17 16:00:00+00:00,2755.32,79.20673479409159,-1316.6307171447856,-0.01638338156440372,Long,Closed,105
106,0,28.34833424053972,2024-02-18 00:00:00+00:00,2788.47,79.04847957970924,2024-02-18 08:00:00+00:00,2805.5,79.5312517118342,324.19240082485555,0.004101184520543728,Long,Closed,106
107,0,28.293610371762966,2024-02-18 16:00:00+00:00,2805.31,79.37234811199596,2024-02-20 00:00:00+00:00,2934.99,83.04146350502059,3506.701581393199,0.04418039361068841,Long,Closed,107
108,0,28.110748493993093,2024-02-24 06:00:00+00:00,2948.18,82.87554649500817,2024-02-25 08:00:00+00:00,3018.59,84.85482429648262,1811.54743067058,0.021858648386462516,Long,Closed,108
109,0,21.621811489380786,2024-03-09 15:00:00+00:00,3916.66,84.68528418798815,2024-03-11 00:00:00+00:00,3827.6,82.7596456567539,-2093.0834610889856,-0.02471602334642249,Long,Closed,109
110,0,20.609826456106962,2024-03-12 10:00:00+00:00,4007.52,82.59429171937518,2024-03-12 16:00:00+00:00,3921.81,80.82782349382485,-1929.8903407661187,-0.023365904599353077,Long,Closed,110
111,0,20.19804078376823,2024-03-14 03:00:00+00:00,3993.77,80.66632934098016,2024-03-14 13:00:00+00:00,3878.69,78.341938807594,-2483.398801544617,-0.030786064295139495,Long,Closed,111
112,0,22.223128718472257,2024-03-31 00:00:00+00:00,3518.2,78.1854114573216,2024-03-31 08:00:00+00:00,3617.82,80.39927954026331,2055.2833919366344,0.026287300324029598,Long,Closed,112
113,0,23.89669259264561,2024-04-07 00:00:00+00:00,3357.73,80.23864161910024,2024-04-12 16:00:00+00:00,3423.31,81.80578671932965,1405.1006718872645,0.01751152117650912,Long,Closed,113
114,0,26.26405446772622,2024-04-27 00:00:00+00:00,3108.52,81.64233859401429,2024-04-30 08:00:00+00:00,3067.35,80.56104747158001,-1243.4945085018849,-0.01523100060478942,Long,Closed,114
115,0,25.538268080938014,2024-05-05 16:00:00+00:00,3148.22,80.4000863377587,2024-05-06 08:00:00+00:00,3197.61,81.66142139828821,1099.2735527814896,0.01367254194433705,Long,Closed,115
116,0,27.601734616420757,2024-05-17 00:00:00+00:00,2952.65,81.49826171516906,2024-05-20 19:00:00+00:00,3438.87,94.91877712037085,13244.098366360546,0.16250774050429262,Long,Closed,116
117,0,25.242657155581373,2024-05-31 00:00:00+00:00,3752.74,94.72912921402894,2024-05-31 08:00:00+00:00,3735.21,94.28662543409911,-631.5195345854665,-0.006666582283877803,Long,Closed,117
118,0,24.800548354882956,2024-06-02 08:00:00+00:00,3794.2,94.0982405680843,2024-06-03 08:00:00+00:00,3824.75,94.85589732033858,568.7026143532506,0.006043711454325148,Long,Closed,118
119,0,25.079444254044148,2024-06-04 01:00:00+00:00,3774.6600000000003,94.66637504796381,2024-06-05 00:00:00+00:00,3819.74,95.7969563949426,940.1180155294006,0.009930854699496148,Long,Closed,119
120,0,25.140963685688625,2024-06-05 08:00:00+00:00,3802.78,95.60555388465582,2024-06-06 00:00:00+00:00,3859.14,97.02249859798839,1224.3166608427555,0.012805915672218702,Long,Closed,120
121,0,30.160271689795728,2024-07-14 08:00:00+00:00,3210.47,96.82864745192637,2024-07-16 06:00:00+00:00,3398.99,102.51446187089877,5486.471309637464,0.05666165390114232,Long,Closed,121
122,0,29.402616319431377,2024-07-17 10:00:00+00:00,3479.61,102.30963777124998,2024-07-23 23:00:00+00:00,3482.51,102.39490535858297,-119.43695580348233,-0.0011674066921292293,Long,Closed,122
123,0,30.270361896339754,2024-07-24 20:00:00+00:00,3375.92,102.19032013308606,2024-07-25 00:00:00+00:00,3325.01,100.64925600894865,-1743.903700284684,-0.017065253323538348,Long,Closed,123
124,0,38.182037424155425,2024-08-21 22:00:00+00:00,2630.77,100.44815859432856,2024-08-26 16:00:00+00:00,2726.29,104.09530680910069,3442.6047493518886,0.034272452551914544,Long,Closed,124
